,INSTNM,CITY,STABBR,HCM2,PREDDEG,HIGHDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4_POOLED_SUPP,RET_FTL4_POOLED_SUPP,RET_PT4_POOLED_SUPP,RET_PTL4_POOLED_SUPP,PCTFLOAN,UG25ABV,MD_EARN_WNE_P10,GT_25K_P6,GT_28K_P6,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_L4_POOLED_SUPP,C150_4_POOLED_SUPP
2056,University of Nevada-Las Vegas,Las Vegas,NV,0,3,4,1,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,450.0,560.0,450.0,570.0,420.0,530.0,505.0,510.0,475.0,19.0,24.0,17.0,24.0,17.0,24.0,,,22.0,21.0,21.0,,1012.0,1012.0,0.0,0.0021,0.0092,0.0023,0.0478,0.0,0.0221,0.001,0.0496,0.0321,0.0,0.0075,0.0,0.0,0.0249,0.0,0.0,0.0516,0.0044,0.0,0.027000000000000003,0.0486,0.0054,0.0,0.0103,0.0,0.0761,0.0617,0.0385,0.0591,0.0,0.0,0.0,0.0,0.0509,0.0617,0.2975,0.0087,0.0,24197.0,0.3329,0.0777,0.2752,0.1554,0.0022,0.0107,0.1023,0.0377,0.0058,0.2463,1,10726.0,,8645.0,9304.0,12039.0,14772.0,15025.0,,,,,,0.364,0.7559999999999999,,0.4872,,0.353,0.2524,45000.0,0.705,0.665,18500.0,196.673648145351,0.5280997799,,0.4056
2057,University of Nevada-Reno,Reno,NV,0,3,4,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,480.0,590.0,490.0,610.0,460.0,570.0,535.0,550.0,515.0,21.0,26.0,20.0,26.0,20.0,26.0,7.0,8.0,24.0,23.0,23.0,8.0,1088.0,1088.0,0.0064,0.0166,0.0,0.0009,0.0546,0.0,0.0263,0.0,0.0432,0.1054,0.0,0.0178,0.0391,0.0,0.0196,0.0219,0.0,0.0905,0.009000000000000001,0.0,0.0201,0.0,0.0035,0.0,0.019,0.0,0.0578,0.0,0.0225,0.0987,0.0,0.0,0.0,0.0,0.0204,0.1299,0.1658,0.0111,0.0,17786.0,0.5901,0.0338,0.2016,0.0726,0.0075,0.0059,0.063,0.0111,0.0145,0.1347,1,14164.0,,11312.0,12092.0,14248.0,17363.0,17929.0,,,,,,0.2893,0.8095,,0.5113,,0.3821,0.1311,47000.0,0.701,0.6709999999999999,18280.0,194.33482638362202,0.6616978272,,0.5624
2058,Great Basin College,Elko,NV,0,1,3,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0047,0.0012,0.0,0.0,0.0,0.0,0.0175,0.0,0.0524,0.0,0.1259,0.0012,0.0,0.0,0.0,0.1096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0618,0.0,0.0117,0.0058,0.0,0.0548,0.1317,0.0396,0.0,0.0,0.3019,0.0804,0.0,0.0,2032.0,0.6314,0.0217,0.2052,0.0148,0.0354,0.0054,0.0231,0.0005,0.0625,0.591,1,9021.0,,8169.0,7930.0,11090.0,12170.0,13030.0,,,,,,0.1846,0.7297,,0.3784,,0.0845,0.3812,31300.0,0.556,0.457,9732.0,103.460969932462,0.39055793990000004,,0.2215
2060,Truckee Meadows Community College,Reno,NV,0,2,2,1,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0016,0.0008,0.0,0.0,0.0,0.0128,0.0074,0.0271,0.0016,0.023,0.0004,0.0012,0.0058,0.0045,0.1995,0.0,0.0016,0.0004,0.0,0.0,0.0041,0.0008,0.0,0.0012,0.1571,0.009000000000000001,0.0296,0.0,0.0025,0.0021,0.0374,0.0502,0.0004,0.0226,0.3188,0.07400000000000001,0.0021,0.0,8241.0,0.5471,0.0255,0.2947,0.059000000000000004,0.0132,0.0006,0.0402,0.0057,0.013999999999999999,0.6861,1,8416.0,,7760.0,8443.0,10245.0,10838.0,12481.0,,,,,,0.2653,,0.6521,,0.4502,0.0857,0.3885,33900.0,0.5670000000000001,0.515,10000.0,106.310080078568,0.37281191810000003,0.3048,
2061,Western Nevada College,Carson City,NV,0,2,3,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0125,0.0,0.0,0.0323,0.0,0.0083,0.001,0.0292,0.0135,0.0,0.0,0.0,0.3396,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0646,0.0021,0.0,0.0167,0.0,0.0,0.0104,0.0188,0.1208,0.0,0.0156,0.251,0.0625,0.0,0.0,3006.0,0.6301,0.0223,0.2272,0.0193,0.0206,0.006999999999999999,0.0319,0.003,0.0386,0.6114,1,9733.0,,9063.0,9868.0,11036.0,13429.0,,,,,,,0.3623,,,,,0.1289,0.4527,30500.0,0.506,0.465,13872.0,147.47334308498898,0.32697807440000004,,0.1953
2068,University of New Hampshire-School of Law,Concord,NH,0,4,4,1,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,51400.0,0.909,0.759,27000.0,287.037216212134,0.8129399933,,
2076,University of New Hampshire-Main Campus,Durham,NH,0,3,4,1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,490.0,590.0,500.0,610.0,490.0,590.0,540.0,555.0,540.0,22.0,27.0,22.0,27.0,22.0,27.0,,,25.0,25.0,25.0,,1101.0,1101.0,0.0277,0.0385,0.0024,0.0013,0.057999999999999996,0.0,0.0175,0.003,0.003,0.0877,0.0044,0.0175,0.0327,0.0,0.0375,0.001,0.0,0.0965,0.0078,0.0,0.0283,0.0547,0.002,0.0,0.0128,0.0,0.0729,0.0,0.0142,0.0624,0.0,0.0,0.0,0.0,0.0226,0.079,0.1941,0.0202,0.0,12653.0,0.8140000000000001,0.0131,0.034,0.0241,0.0018,0.0001,0.018000000000000002,0.0301,0.0648,0.0188,1,24879.0,,16750.0,18705.0,22656.0,27331.0,30004.0,,,,,,0.2128,0.8571,,,,0.665,0.0293,51400.0,0.784,0.759,27000.0,287.037216212134,0.8129399933,,0.7842
2077,Keene State College,Keene,NH,0,3,4,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,440.0,540.0,440.0,530.0,440.0,540.0,490.0,485.0,490.0,18.0,24.0,16.0,23.0,17.0,24.0,,,21.0,20.0,21.0,,977.0,977.0,0.0,0.0108,0.0281,0.0065,0.0681,0.0,0.0205,0.0,0.1178,0.0,0.1416,0.0054,0.0,0.0,0.0281,0.0011,0.0,0.0205,0.0108,0.0,0.0249,0.0043,0.0,0.0,0.0119,0.0,0.0984,0.0173,0.0,0.0724,0.0,0.0,0.0,0.0,0.0951,0.1265,0.0768,0.013000000000000001,0.0,4068.0,0.865,0.0125,0.0356,0.0143,0.002,0.0007,0.0211,0.0007,0.0479,0.0192,1,19196.0,,14683.0,13278.0,17351.0,21173.0,23321.0,,,,,,0.2447,0.7422,,,,0.5762,0.0413,42400.0,0.6629999999999999,0.649,26000.0,276.406208204277,0.7381137958,,0.629
2078,University of New Hampshire at Manchester,Manchester,NH,0,3,3,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,480.0,610.0,500.0,610.0,460.0,570.0,545.0,555.0,515.0,22.0,26.0,22.0,28.0,19.0,29.0,,,24.0,25.0,24.0,,1101.0,1101.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.1006,0.0,0.0,0.0,0.142,0.0296,0.0,0.0,0.071,0.0473,0.0,0.1834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.0355,0.0,0.0,0.0,0.0,0.0,0.0,0.2071,0.0296,0.0,712.0,0.7275,0.0112,0.0463,0.0449,0.0014,0.0,0.0267,0.0084,0.1334,0.1699,1,16868.0,,13388.0,14531.0,16447.0,19931.0,19931.0,,,,,,0.2428,0.8316,,,,0.4911,0.3083,51400.0,0.784,0.759,27000.0,287.037216212134,0.8129399933,,0.4803
2079,Plymouth State University,Plymouth,NH,0,3,4,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0321,0.0095,0.0,0.0558,0.0,0.0214,0.0,0.1021,0.0,0.0,0.0,0.0,0.0,0.0178,0.0,0.0,0.0249,0.0083,0.0,0.0226,0.0808,0.0048,0.0,0.0154,0.0,0.0475,0.0724,0.0321,0.0534,0.0,0.0,0.0,0.0,0.0475,0.0463,0.2945,0.0107,0.0,4059.0,0.8317,0.0229,0.0131,0.0177,0.0049,0.0015,0.0153,0.016,0.0769,0.0333,1,20461.0,,16287.0,17692.0,20023.0,22575.0,23497.0,,,,,,0.2937,0.7243,,,,0.7659999999999999,0.0415,41700.0,0.669,0.626,26979.0,286.813965043969,0.6849315068,,0.5609
2080,NHTI-Concord's Community College,Concord,NH,0,2,2,1,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0042,0.006999999999999999,0.0014,0.0,0.0,0.0,0.0682,0.0,0.0612,0.006999999999999999,0.0848,0.0,0.0,0.0223,0.0,0.1836,0.0,0.0,0.0028,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0821,0.0042,0.0,0.0,0.0,0.0042,0.0,0.006999999999999999,0.3102,0.1433,0.0,0.0,3494.0,0.8283,0.0266,0.0378,0.02,0.004,0.0037,0.0195,0.0,0.0601,0.506,1,17109.0,,15358.0,19507.0,19529.0,19550.0,19550.0,,,,,,0.3281,,0.6313,,0.5158,0.4955,0.2812,38200.0,0.619,0.584,15275.0,162.38864732001198,0.5544654939,0.2229,
2081,White Mountains Community College,Berlin,NH,0,1,2,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0099,0.0,0.0,0.0,0.0,0.0149,0.0545,0.1238,0.0,0.0149,0.0,0.0,0.0,0.0,0.0495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0248,0.0,0.0,0.0,0.0743,0.2624,0.0545,0.0,0.2723,0.0446,0.0,0.0,699.0,0.9041,0.0029,0.0172,0.0014,0.0014,0.0,0.0,0.0,0.073,0.5765,1,15135.0,,14166.0,18336.0,18336.0,18336.0,,,,,,,0.4987,,0.7034,,0.5833,0.5381,0.4633,35100.0,0.5710000000000001,0.511,10102.0,107.394442895369,0.4726688103,0.4226,
2082,River Valley Community College,Claremont,NH,0,2,2,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0291,0.0,0.0485,0.0,0.0,0.0,0.0,0.0,0.0,0.0631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291,0.0,0.0,0.0,0.0,0.1602,0.0,0.0,0.6019,0.068,0.0,0.0,873.0,0.8477,0.0218,0.0046,0.0092,0.0046,0.0057,0.0,0.0,0.1065,0.74,1,19760.0,,18356.0,22950.0,22950.0,22950.0,22950.0,,,,,,0.4052,,0.5893,,0.4286,0.5236,0.5052,,0.677,0.5479999999999999,16000.0,170.096128125709,0.48377581119999996,0.281,
2083,Lakes Region Community College,Laconia,NH,0,2,2,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.1317,0.0537,0.0,0.0732,0.0,0.0,0.0,0.0,0.0878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0.0,0.0,0.0,0.1707,0.0,0.0,0.0341,0.1415,0.1366,0.0,0.0,857.0,0.741,0.0047,0.0163,0.006999999999999999,0.0093,0.0012,0.0105,0.0023,0.2077,0.5356,1,17632.0,,16085.0,20531.0,20683.0,20683.0,20683.0,,,,,,0.4034,,0.5923,,0.4147,0.5376,0.3846,,0.6509999999999999,0.5720000000000001,,,0.4926650367,0.278,
2084,Manchester Community College,Manchester,NH,0,2,2,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0076,0.0,0.0,0.0,0.04,0.0,0.0248,0.0,0.0533,0.0,0.0019,0.0,0.0,0.0686,0.0,0.0,0.0,0.0,0.0,0.0514,0.0,0.0,0.0,0.0,0.0,0.0114,0.0,0.0,0.0381,0.1867,0.061,0.0,0.0229,0.2362,0.1962,0.0,0.0,2328.0,0.7285,0.043,0.0348,0.0322,0.003,0.0,0.0107,0.0,0.1478,0.6731,1,15523.0,,13569.0,17992.0,18233.0,18233.0,18233.0,,,,,,0.3309,,0.5835,,0.5053,0.4633,0.4232,36800.0,0.634,0.5920000000000001,16000.0,170.096128125709,0.5029624753,0.2222,
2085,Nashua Community College,Nashua,NH,0,2,2,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0903,0.0134,0.1003,0.0,0.0368,0.0,0.0,0.0268,0.0,0.1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234,0.0033,0.0,0.0,0.0903,0.0569,0.0,0.0,0.1438,0.2174,0.0,0.0,1666.0,0.7707,0.003,0.0954,0.0216,0.0024,0.0006,0.0756,0.0,0.0306,0.6212,1,13501.0,,12095.0,16365.0,16435.0,16435.0,16435.0,,,,,,0.3171,,0.5961,,0.53,0.3911,0.3196,36600.0,0.584,0.57,12000.0,127.57209609428101,0.5225,0.2412,
2086,Great Bay Community College,Portsmouth,NH,0,2,2,1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0029,0.0853,0.0,0.0912,0.0794,0.0,0.0,0.0,0.0,0.0,0.1618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0265,0.0,0.0588,0.0,0.0,0.0,0.0,0.0118,0.0,0.0235,0.3529,0.1059,0.0,0.0,1695.0,0.8301,0.0147,0.0289,0.0342,0.0018,0.0006,0.0165,0.0006,0.0726,0.6478,1,15969.0,,14071.0,18760.0,18937.0,18943.0,18961.0,,,,,,0.3031,,0.6658,,0.4875,0.3946,0.3084,,0.623,0.557,15000.0,159.465120117852,0.5228070175,0.1064,
2091,Granite State College,Concord,NH,0,3,4,1,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0133,0.0,0.0284,0.0,0.0795,0.0,0.0,0.0,0.0,0.0,0.0038,0.1439,0.0,0.0,0.0,0.0,0.2235,0.0,0.0,0.0,0.0,0.0,0.1061,0.0398,0.0076,0.0057,0.0,0.0,0.0,0.0,0.0,0.1042,0.2443,0.0,0.0,1805.0,0.8366,0.026000000000000002,0.0366,0.0111,0.0044,0.0006,0.0155,0.0006,0.0687,0.4853,1,13656.0,,12797.0,13061.0,17119.0,16580.0,17280.0,,,,,,0.4381,0.5675,,0.375,,0.6472,0.8166,35400.0,0.634,0.588,15270.0,162.33549227997298,0.4684385382,,0.1549
2094,Atlantic Cape Community College,Mays Landing,NJ,0,2,2,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0317,0.0,0.0229,0.0546,0.0,0.0033,0.0131,0.0,0.0,0.0131,0.0,0.4192,0.0,0.0087,0.0033,0.0,0.012,0.0,0.0,0.0,0.0022,0.0,0.0,0.0797,0.0273,0.0,0.0,0.0,0.0,0.0076,0.0,0.1059,0.1954,0.0,0.0,5569.0,0.4583,0.1431,0.2092,0.0736,0.0074,0.0022,0.0158,0.0083,0.0822,0.5579,1,8454.0,,7408.0,7533.0,10129.0,12696.0,12711.0,,,,,,0.5274,,0.6079,,0.3922,0.1654,0.3248,27400.0,0.408,0.355,9500.0,100.994576074639,0.41872561770000005,0.1742,
2096,Bergen Community College,Paramus,NJ,0,2,2,1,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0025,0.0,0.0,0.0,0.0,0.0,0.0108,0.005,0.0,0.0,0.0129,0.0,0.0,0.0046,0.0,0.81,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0062,0.0,0.0,0.0,0.0,0.0004,0.0,0.0187,0.1087,0.0191,0.0,0.0,13483.0,0.2913,0.0553,0.2496,0.0622,0.0022,0.0033,0.0164,0.0696,0.2501,0.4121,1,6909.0,,6835.0,11915.0,11915.0,11915.0,,,,,,,0.3385,,0.6364,,0.4926,0.1798,0.2694,38400.0,0.525,0.483,10500.0,111.62558408249599,0.4885670732,0.2104,
2100,Brookdale Community College,Lincroft,NJ,0,2,2,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0039,0.0,0.0019,0.0135,0.0251,0.0256,0.0797,0.0164,0.03,0.0,0.0,0.0169,0.0,0.1217,0.0,0.0,0.0,0.0,0.0657,0.0,0.0,0.0,0.0,0.0,0.0,0.0836,0.0184,0.1415,0.0,0.001,0.0,0.0,0.0174,0.1014,0.2362,0.0,0.0,11134.0,0.6672,0.1002,0.1244,0.0331,0.0055,0.0031,0.0092,0.0129,0.0445,0.4607,1,7607.0,,5481.0,6219.0,8993.0,11882.0,12057.0,,,,,,0.2751,,0.693,,0.5274,0.1268,0.2359,34200.0,0.49700000000000005,0.473,10000.0,106.310080078568,0.48937519820000003,0.2437,
2101,Rowan College at Burlington County,Mount Laurel,NJ,0,2,2,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.005,0.0007,0.0164,0.0,0.0,0.0093,0.0,0.0,0.0114,0.0,0.7190000000000001,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0021,0.0,0.0,0.0678,0.015,0.0,0.0,0.0,0.0,0.0,0.0157,0.1091,0.0257,0.0,0.0,7939.0,0.5596,0.2009,0.1051,0.0401,0.0019,0.0014,0.0306,0.0224,0.038,0.4882,1,6595.0,,5042.0,5690.0,8206.0,10425.0,10822.0,,,,,,0.3005,,0.6436,,0.3826,0.115,0.3307,36600.0,0.521,0.491,8990.0,95.5727619906327,0.44084084079999997,0.2296,
2103,Camden County College,Blackwood,NJ,0,2,2,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0176,0.0131,0.0,0.0516,0.0108,0.0261,0.0034,0.0,0.0062,0.0,0.3672,0.0,0.0,0.0,0.0,0.0028,0.0051,0.0,0.0,0.0,0.0006,0.0,0.1879,0.0414,0.0,0.0,0.004,0.0011,0.0,0.0028,0.2134,0.0448,0.0,0.0,9765.0,0.4943,0.2162,0.1647,0.0603,0.0158,0.002,0.0075,0.0226,0.0166,0.479,1,5885.0,,4636.0,4952.0,7619.0,9790.0,10455.0,,,,,,0.4883,,0.6182,,0.3611,0.1528,0.3743,32800.0,0.511,0.46,9524.0,101.249720266828,0.4116547211,0.1565,
2105,Adult and Continuing Education-BCTS,Hackensack,NJ,0,1,1,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4578,0.3012,0.0,0.0,0.0,0.0,0.24100000000000002,0.0,0.0,60.0,0.45,0.1667,0.2333,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1,11189.0,,9121.0,14188.0,14784.0,,,,,,,,0.3953,,0.8,,,0.3411,0.4268,,,,3500.0,37.2085280274988,0.6436781609000001,0.8261,
2109,County College of Morris,Randolph,NJ,0,2,2,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0094,0.0,0.0,0.0,0.0345,0.0,0.0314,0.0071,0.0227,0.018000000000000002,0.0392,0.0,0.0024,0.0,0.0,0.2345,0.0,0.0,0.0,0.0,0.0596,0.0329,0.0,0.0,0.0,0.0016,0.0,0.0941,0.0047,0.0,0.0,0.0,0.0,0.0,0.0855,0.1161,0.2063,0.0,0.0,7188.0,0.5753,0.0516,0.2091,0.0498,0.0032,0.0015,0.0167,0.027999999999999997,0.0648,0.4914,1,8580.0,,6337.0,6662.0,9477.0,11867.0,12370.0,,,,,,0.2369,,0.7207,,0.5821,0.1673,0.225,38300.0,0.57,0.5429999999999999,9000.0,95.67907207071129,0.5957309185,0.2746,
2110,Cumberland County College,Vineland,NJ,0,2,2,1,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0101,0.0,0.0,0.0,0.0,0.0011,0.0369,0.0,0.0403,0.0078,0.0067,0.0,0.0,0.0045,0.0,0.2204,0.0,0.0794,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2036,0.0817,0.0,0.0022,0.0,0.0,0.0,0.0201,0.1432,0.1331,0.0,0.0,3080.0,0.4289,0.187,0.3227,0.0101,0.0052,0.0029,0.0305,0.0023,0.0104,0.4393,1,8284.0,,7189.0,8276.0,9996.0,12210.0,13137.0,,,,,,0.5569,,0.6217,,0.4513,0.1969,0.3414,31400.0,0.511,0.442,11000.0,116.941088086425,0.3262411348,0.2699,
2114,Essex County College,Newark,NJ,0,2,2,1,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0014,0.0,0.0,0.0,0.0,0.0142,0.0,0.083,0.027000000000000003,0.0248,0.0,0.0,0.0092,0.0,0.0979,0.0,0.0383,0.0035,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0,0.0667,0.0291,0.1071,0.0,0.0,0.0,0.0,0.017,0.2908,0.1879,0.0,0.0,8864.0,0.0793,0.46799999999999997,0.2656,0.0308,0.002,0.0025,0.0068,0.091,0.054000000000000006,0.4644,1,10974.0,,10679.0,11014.0,12866.0,13658.0,,,,,,,0.5643,,0.5752,,0.4004,0.0,0.3936,30100.0,0.43799999999999994,0.384,,,,0.1157,
2121,Rowan University,Glassboro,NJ,0,3,4,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,500.0,600.0,520.0,630.0,460.0,570.0,550.0,575.0,515.0,22.0,27.0,21.0,27.0,22.0,28.0,,,25.0,24.0,25.0,,1125.0,1125.0,0.0,0.0071,0.003,0.0,0.09,0.04,0.0198,0.0,0.1188,0.0657,0.0,0.0067,0.0,0.0,0.0291,0.0366,0.0,0.0859,0.0176,0.0,0.0,0.0,0.0022,0.0,0.022000000000000002,0.0,0.0956,0.0672,0.0,0.0411,0.0,0.0,0.0,0.0,0.0362,0.0239,0.1666,0.0247,0.0,14068.0,0.6753,0.1045,0.0977,0.0425,0.002,0.0009,0.0284,0.008,0.0407,0.0953,1,22224.0,,13896.0,16617.0,22834.0,27296.0,27529.0,,,,,,0.3103,0.8542,,0.5938,,0.5946,0.1115,50000.0,0.7170000000000001,0.6809999999999999,19672.0,209.133189530559,0.6680354440999999,,0.6867
2122,Rowan College at Gloucester County,Sewell,NJ,0,2,2,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0035,0.0,0.0,0.0,0.0,0.0,0.0431,0.0,0.0932,0.0121,0.0147,0.0,0.0,0.0207,0.0,0.3563,0.0,0.0104,0.0035,0.0,0.0,0.0198,0.0,0.0,0.0104,0.0,0.0,0.0949,0.0,0.0,0.0,0.0129,0.0,0.0,0.0,0.1734,0.1311,0.0,0.0,6229.0,0.6654,0.1239,0.07400000000000001,0.0222,0.0031,0.0019,0.039,0.0047,0.0658,0.3672,1,8091.0,,7555.0,6572.0,9165.0,11492.0,11941.0,,,,,,0.3063,,0.636,,0.4515,0.1555,0.2096,34000.0,0.545,0.48,9564.5,101.680276091146,0.43798724310000003,0.2401,
2127,Hudson County Community College,Jersey City,NJ,0,2,2,1,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.001,0.0,0.0,0.0,0.0,0.0466,0.0625,0.0,0.0298,0.0149,0.0,0.0,0.0,0.0,0.5139,0.0,0.0,0.0,0.0,0.0704,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0347,0.1151,0.1091,0.0,0.0,7895.0,0.1102,0.1363,0.5659,0.0733,0.0038,0.0061,0.0176,0.0052,0.0816,0.3496,1,8321.0,,8048.0,8389.0,9607.0,11298.0,12309.0,,,,,,0.6315,,0.5532,,0.3821,0.1058,0.3288,28700.0,0.389,0.369,9064.5,96.3647720872181,0.41826554109999997,0.0976,
